u,v,key,osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,bridge,geometry,Cost of returning,Edge Betweenness,junction,access,tunnel,width,est_width,service
259512092,259511935,0,24005557,False,2,,Habershon Street,residential,20 mph,True,62.389,,"LINESTRING (-3.1481545 51.4848213, -3.1486173 51.4843399)",1.7025121430680357,0.009722152935120411,,,,,,
259512092,259512095,0,23941895,False,,,Seymour Street,residential,20 mph,False,116.19599999999998,,"LINESTRING (-3.1481545 51.4848213, -3.1472689 51.4844871, -3.147073 51.4844336, -3.146912 51.484412, -3.1467058 51.4844091, -3.1466487 51.4844142)",1.6401103516547306,2.983804987277322e-05,,,,,,
259512095,259512092,0,23941895,False,,,Seymour Street,residential,20 mph,True,116.196,,"LINESTRING (-3.1466487 51.4844142, -3.1467058 51.4844091, -3.146912 51.484412, -3.147073 51.4844336, -3.1472689 51.4844871, -3.1481545 51.4848213)",1.6401103516547304,3.5437578917138795e-05,,,,,,
259512095,259513510,0,"[234830008, 23941945]",False,,,"['Moorland Road', 'Courtenay Road']",tertiary,20 mph,"[False, True]",72.024,,"LINESTRING (-3.1466487 51.4844142, -3.1465989 51.4840945, -3.146735 51.4839196, -3.1468413 51.4838052)",1.4530418744591072,0.0015122252598905892,,,,,,
259512095,259511451,0,234830008,False,,,Moorland Road,tertiary,20 mph,True,176.749,,"LINESTRING (-3.1466487 51.4844142, -3.1468358 51.485438, -3.1469524 51.4859924)",1.6891897172963646,0.0015852540827419304,,,,,,
259512734,5946580053,0,23941917,False,,,Moorland Road,residential,20 mph,True,34.549,,"LINESTRING (-3.1464449 51.481391, -3.1463715 51.4813298, -3.1461836 51.4812106, -3.146106 51.4811638)",1.4628284353650407,0.0005933542909739273,,,,,,
259512734,260302699,0,"[629694942, 121208894, 629694943]",False,2,,South Park Road,residential,20 mph,True,186.192,,"LINESTRING (-3.1464449 51.481391, -3.1463773 51.4814132, -3.1461436 51.4815792, -3.1460932 51.481599, -3.1460509 51.4816137, -3.1459705 51.4816321, -3.145577 51.4816627, -3.144728 51.4817197, -3.1444468 51.4817381, -3.1442697 51.4817512, -3.1439195 51.4817766)",1.4994158652200302,0.003804077255958232,,,,,,
259512734,5946580068,0,"[629694945, 24005839]",False,2,,Splott Road,residential,20 mph,False,27.701999999999998,,"LINESTRING (-3.1464449 51.481391, -3.1465343 51.4813821, -3.146667 51.4814113, -3.1468071 51.4814699)",1.5027089191100385,0.004333252329423661,,,,,,
259513046,259511940,0,24005839,False,2,,Splott Road,residential,20 mph,False,136.378,,"LINESTRING (-3.148426 51.4821758, -3.1501023 51.4828196)",1.793581247487754,0.001423181000821447,,,,,,
259513046,259513692,0,23941945,False,,,Courtenay Road,tertiary,20 mph,False,53.87,,"LINESTRING (-3.148426 51.4821758, -3.1483943 51.4822073, -3.1480063 51.4825837)",1.7269790303973604,0.0020372496335049504,,,,,,
259513046,5946580068,0,24005839,False,2,,Splott Road,residential,20 mph,True,136.853,,"LINESTRING (-3.148426 51.4821758, -3.1483053 51.482123, -3.1468071 51.4814699)",1.7087027284219607,0.004875349392991473,,,,,,
259513046,260300369,0,113702863,False,2,,Walker Road,tertiary,20 mph,True,75.71600000000001,,"LINESTRING (-3.148426 51.4821758, -3.1484602 51.4821418, -3.1487484 51.4818656, -3.14901 51.4816002)",1.786215317268857,0.004828634440894073,,,,,,
259513050,260300394,0,24005459,False,2,,,residential,30 mph,True,81.22,,"LINESTRING (-3.1562768 51.4840098, -3.1556019 51.4834124)",1.4602222100669042,0.00019786307874950534,,,,,,
259513050,260300386,0,112449188,False,2,,Tin Street,residential,20 mph,False,60.427,,"LINESTRING (-3.1562768 51.4840098, -3.1565371 51.483907, -3.1570145 51.4837195)",1.6214722062154274,0.00808552415233507,,,,,,
259513050,260300397,0,"[31134081, 629694948]",False,"['1', '2']",,,unclassified,20 mph,True,77.736,,"LINESTRING (-3.1562768 51.4840098, -3.1558379 51.4841761, -3.1553161 51.4843715)",1.6419430808162367,0.009558161133457452,,,,,,
259513129,259514909,0,"[23942106, 98950262]",False,2,,"['Diamond Street', 'Agate Street']",residential,30 mph,"[False, True]",133.789,,"LINESTRING (-3.1546378 51.4845169, -3.154628 51.4845619, -3.1546404 51.4845986, -3.154677 51.4846361, -3.1549198 51.4848752, -3.1551221 51.4850837, -3.1551157 51.4851059, -3.1546516 51.485547)",1.5032973833123615,0.0009885322428322308,,,,,,
259513129,260300397,0,31134081,False,2,,,unclassified,20 mph,False,50.185,,"LINESTRING (-3.1546378 51.4845169, -3.1547479 51.4845141, -3.1548629 51.4844981, -3.1550004 51.4844612, -3.1553161 51.4843715)",1.5179746431269725,0.007366356666818859,,,,,,
259513129,259510802,0,"[31134081, 988761370, 31134084]",False,2,,Splott Road,unclassified,20 mph,True,104.60399999999998,yes,"LINESTRING (-3.1546378 51.4845169, -3.154533 51.4845052, -3.1544725 51.484494, -3.1543778 51.4844608, -3.1542703 51.4844209, -3.1537691 51.4842183, -3.1534862 51.4841062, -3.1533402 51.4840468)",1.7446527919243335,0.00875903393948953,,,,,,
259513248,259511129,0,23941883,False,,,Carlisle Street,residential,20 mph,True,63.342,,"LINESTRING (-3.1514036 51.4840581, -3.1509309 51.4845458)",1.7461293471331172,0.0072853397046315,,,,,,
259513248,259511939,0,23941927,False,2,,Burnaby Street,residential,20 mph,False,148.743,,"LINESTRING (-3.1514036 51.4840581, -3.1495748 51.4833564)",1.551869764760474,7.275472003098772e-05,,,,,,
259513248,259510803,0,23941927,False,2,,Burnaby Street,residential,20 mph,True,108.657,,"LINESTRING (-3.1514036 51.4840581, -3.1527212 51.4845888)",1.544366475015258,0.00021916478364555341,,,,,,
259513248,259511131,0,23941883,False,,,Carlisle Street,residential,20 mph,False,70.084,,"LINESTRING (-3.1514036 51.4840581, -3.1519035 51.4835423, -3.1519258 51.4835182)",1.754890535018215,0.00976201531670897,,,,,,
259513346,259513510,0,23941945,False,,,Courtenay Road,tertiary,20 mph,False,76.446,,"LINESTRING (-3.1474152 51.4832179, -3.1468413 51.4838052)",1.5315151080437894,0.0015946127361797162,,,,,,
259513346,259513692,0,23941945,False,,,Courtenay Road,tertiary,20 mph,True,81.538,,"LINESTRING (-3.1474152 51.4832179, -3.1480063 51.4825837)",1.5335561256944947,0.0015961007229187785,,,,,,
259513346,1278076659,0,23941930,False,2,,Eyre Street,residential,20 mph,True,70.449,,"LINESTRING (-3.1474152 51.4832179, -3.1478545 51.4833819, -3.148289 51.4835424)",1.4768748584918416,5.728748945389399e-05,,,,,,
259513510,259513346,0,23941945,False,,,Courtenay Road,tertiary,20 mph,True,76.446,,"LINESTRING (-3.1468413 51.4838052, -3.1474152 51.4832179)",1.5315151080437894,0.0015454308586991346,,,,,,
259513510,259511935,0,23941933,False,2,,Coveny Street,residential,20 mph,True,138.909,,"LINESTRING (-3.1468413 51.4838052, -3.147068 51.4838089, -3.147229 51.4838278, -3.1473805 51.4838668, -3.1482178 51.484188, -3.1486173 51.4843399)",1.6440988157240308,2.5295774564057086e-05,,,,,,
259513510,259512095,0,"[234830008, 23941945]",False,,,"['Moorland Road', 'Courtenay Road']",tertiary,20 mph,"[False, True]",72.024,,"LINESTRING (-3.1468413 51.4838052, -3.146735 51.4839196, -3.1465989 51.4840945, -3.1466487 51.4844142)",1.453041874459106,0.0015841185139147513,,,,,,
259513692,259513346,0,23941945,False,,,Courtenay Road,tertiary,20 mph,False,81.538,,"LINESTRING (-3.1480063 51.4825837, -3.1474152 51.4832179)",1.5335561256944952,0.001646613956955363,,,,,,
259513692,259513046,0,23941945,False,,,Courtenay Road,tertiary,20 mph,True,53.87,,"LINESTRING (-3.1480063 51.4825837, -3.1483943 51.4822073, -3.148426 51.4821758)",1.7269790303973598,0.0019867363994683657,,,,,,
259513692,259513769,0,23941982,False,,,Farmville Road,residential,20 mph,False,129.56900000000002,,"LINESTRING (-3.1480063 51.4825837, -3.1476003 51.4824318, -3.147544 51.4824152, -3.1473601 51.4823678, -3.1472493 51.4823432, -3.1470827 51.4823193, -3.1469176 51.482306, -3.1466942 51.4823107, -3.1462393 51.4823412)",1.4802071964791326,0.0005933542909739273,,,,,,
259513769,479793134,0,747478979,False,,,Moorland Road,residential,20 mph,False,68.412,,"LINESTRING (-3.1462393 51.4823412, -3.1461182 51.4817306)",1.2121531447158844,0.00019786307874950534,,,,,,
259513769,259513692,0,23941982,False,,,Farmville Road,residential,20 mph,True,129.569,,"LINESTRING (-3.1462393 51.4823412, -3.1466942 51.4823107, -3.1469176 51.482306, -3.1470827 51.4823193, -3.1472493 51.4823432, -3.1473601 51.4823678, -3.147544 51.4824152, -3.1476003 51.4824318, -3.1480063 51.4825837)",1.4802071964791321,0.0005933542909739273,,,,,,
259513769,479958345,0,747478979,False,,,Moorland Road,residential,20 mph,True,173.582,,"LINESTRING (-3.1462393 51.4823412, -3.1464516 51.4834124, -3.1465464 51.4838905)",1.2121531447158849,0.00019786307874950534,,,,,,
259513919,259513921,0,31134165,False,2,,Moira Place,residential,20 mph,False,31.926,,"LINESTRING (-3.1617673 51.4817161, -3.1619013 51.481716, -3.1622185 51.4817656)",1.5424029686386176,0.003759359338694837,,,,,,
259513919,260300666,0,112449163,False,2,,Constellation Street,residential,20 mph,True,94.74799999999999,,"LINESTRING (-3.1617673 51.4817161, -3.1616685 51.4817269, -3.1615996 51.4817463, -3.1615364 51.4817711, -3.1606624 51.4822049)",1.5397862809052214,0.005693859572112967,,,,,,
259513919,260300725,0,975536385,False,2,,Kames Place,residential,,True,22.634999999999998,,"LINESTRING (-3.1617673 51.4817161, -3.1617293 51.4816755, -3.1616928 51.4816307, -3.1616693 51.4815762, -3.1616696 51.4815263)",1.5479403349554393,0.0008894244945015366,,,,,,
259513921,1263336730,0,43354382,False,,,Moira Place,residential,20 mph,False,20.802,,"LINESTRING (-3.1622185 51.4817656, -3.1625042 51.4818234)",1.7882871198392936,0.003198231707885335,,,,,,
259513921,259514103,0,23942024,False,2,,Meteor Street,residential,20 mph,False,37.631,,"LINESTRING (-3.1622185 51.4817656, -3.1621938 51.4818074, -3.1620835 51.4820136, -3.1620553 51.4820881)",1.515859401785329,0.0018810110259034215,,,,,,
259513921,259513919,0,31134165,False,2,,Moira Place,residential,20 mph,True,31.926,,"LINESTRING (-3.1622185 51.4817656, -3.1619013 51.481716, -3.1617673 51.4817161)",1.5424029686386183,0.006625613373586246,,,,,,
259513922,259513923,0,"[965275456, 1162841486, 1162841485, 43354382]",False,3,,Moira Place,residential,"['20 mph', '30 mph']",False,126.74900000000002,,"LINESTRING (-3.1634554 51.4820266, -3.1641273 51.4821689, -3.1643799 51.4822241, -3.1644579 51.4822386, -3.1647117 51.4822853, -3.1648366 51.4823114, -3.1649112 51.482327, -3.1649669 51.4823386, -3.1649941 51.4823443, -3.1652012 51.4823621)",1.9038399573404923,0.003234295807534711,,,,,,
259513922,1263336730,0,43354382,False,,,Moira Place,residential,20 mph,True,69.636,,"LINESTRING (-3.1634554 51.4820266, -3.1626509 51.4818547, -3.1625042 51.4818234)",1.7022530528454771,0.006599416975469599,,,,,,
259513922,1263336730,1,"[23942055, 23942058, 112397508, 371375879]",False,,,"['North Luton Place', 'West Luton Place', 'South Luton Place']",residential,20 mph,True,275.074,,"LINESTRING (-3.1634554 51.4820266, -3.1639046 51.4811832, -3.1639234 51.4811424, -3.1639176 51.4811083, -3.1638794 51.4810736, -3.1636324 51.4809107, -3.1635767 51.4808839, -3.1635318 51.4808774, -3.1634693 51.4808773, -3.1634351 51.480883, -3.1625765 51.4816902, -3.1625042 51.4818234)",,0.0,,,,,,
259513923,346764116,0,31159746,False,,,Fitzalan Road,unclassified,,True,111.34800000000001,,"LINESTRING (-3.1652012 51.4823621, -3.1659212 51.4823461, -3.1662684 51.4823634, -3.1665394 51.4823857, -3.166803 51.4824072)",1.575781259383264,6.895643809180267e-05,,,,12,,
259513923,259514067,0,"[23942018, 965275455]",False,2,,Moira Terrace,residential,"['20 mph', '30 mph']",False,69.905,,"LINESTRING (-3.1652012 51.4823621, -3.1650157 51.4825009, -3.1649924 51.48252, -3.1648384 51.4826442, -3.1647674 51.4826975, -3.1645644 51.4828498)",1.6956138939613141,0.0028059514144136263,,,,,,
259513923,8568404894,0,965275455,False,2,,Moira Terrace,residential,30 mph,True,90.871,,"LINESTRING (-3.1652012 51.4823621, -3.1654119 51.4821687, -3.1655822 51.481992, -3.1657858 51.4817651, -3.1658739 51.4816612)",1.7579583258139235,0.04521670608134698,,,,,,
259513923,259513922,0,"[965275456, 1162841485, 1162841486, 43354382]",False,3,,Moira Place,residential,"['20 mph', '30 mph']",True,126.749,,"LINESTRING (-3.1652012 51.4823621, -3.1649941 51.4823443, -3.1649669 51.4823386, -3.1649112 51.482327, -3.1648366 51.4823114, -3.1647117 51.4822853, -3.1644579 51.4822386, -3.1643799 51.4822241, -3.1641273 51.4821689, -3.1634554 51.4820266)",1.9038399573404905,0.006619269851172349,,,,,,
259513926,263225125,0,26435012,True,2,A4160,Fitzalan Place,primary,30 mph,False,80.474,,"LINESTRING (-3.167134 51.482468, -3.1670943 51.4824055, -3.1670792 51.4823755, -3.1670291 51.4822893, -3.1669654 51.4821764, -3.1668964 51.4820494, -3.1668239 51.481907, -3.1667598 51.481783)",10.20565416665968,0.038239536261884415,,,,,,
259513926,346764116,0,31134164,True,,,Fitzalan Road,unclassified,,False,23.975,,"LINESTRING (-3.167134 51.482468, -3.1669622 51.4824358, -3.1669191 51.4824224, -3.166803 51.4824072)",9.769446433728689,0.0044104318521260705,,,,,,
259514067,11933327912,0,23942018,False,2,,Moira Terrace,residential,20 mph,False,144.834,,"LINESTRING (-3.1645644 51.4828498, -3.1642183 51.4830942, -3.16389 51.4833076, -3.1636629 51.4834511, -3.1633657 51.4836175, -3.1633473 51.4836273, -3.1632365 51.4836861, -3.1631956 51.4837038, -3.1631542 51.4837183, -3.1630596 51.4837444)",1.6842120445326092,0.002655664753768346,,,,,,
259514067,259513923,0,"[23942018, 965275455]",False,2,,Moira Terrace,residential,"['20 mph', '30 mph']",True,69.905,,"LINESTRING (-3.1645644 51.4828498, -3.1647674 51.4826975, -3.1648384 51.4826442, -3.1649924 51.48252, -3.1650157 51.4825009, -3.1652012 51.4823621)",1.6956138939613146,0.0418862784989597,,,,,,
259514067,263225374,0,31753768,False,2,,Howard Gardens,residential,,True,73.874,,"LINESTRING (-3.1645644 51.4828498, -3.1650152 51.4832126, -3.1652208 51.4833735)",1.51745575395103,0.0003637344426091738,,,,,,
259514069,3749490350,0,371375878,False,,,,residential,,True,48.568,,"LINESTRING (-3.1606135 51.4843814, -3.1608974 51.4847808)",1.266693013681571,0.00019786307874950534,,,,,,
259514069,11933327912,0,31134215,False,,,Planet Street,residential,,True,183.593,,"LINESTRING (-3.1606135 51.4843814, -3.162892 51.4837873, -3.1629164 51.4837809, -3.1630596 51.4837444)",1.6221002674553588,0.008795724559871144,,,,,,
259514069,259514070,0,93248409,False,2,,Star Street,residential,30 mph,False,51.688,,"LINESTRING (-3.1606135 51.4843814, -3.1605301 51.4844066, -3.1602524 51.4845111, -3.159965 51.4846112)",1.4938941867092064,0.0021381194713950605,,,,,,
259514070,6217795869,0,93248409,False,2,,Star Street,residential,30 mph,False,58.86,,"LINESTRING (-3.159965 51.4846112, -3.1592348 51.4848822)",1.752127942664726,0.001968410668050442,,,,,,
259514070,259514511,0,23942082,False,2,,Orbit Street,residential,,True,86.035,,"LINESTRING (-3.159965 51.4846112, -3.1604177 51.4850901, -3.1606228 51.4852668)",1.4989797615644311,0.0013798335976598199,,,,,,
259514070,259514069,0,93248409,False,2,,Star Street,residential,30 mph,True,51.687999999999995,,"LINESTRING (-3.159965 51.4846112, -3.1602524 51.4845111, -3.1605301 51.4844066, -3.1606135 51.4843814)",1.4938941867092057,0.008613093766424143,,,,,,
259514072,6217795869,0,61794347,False,2,,Copper Street,residential,30 mph,True,113.666,,"LINESTRING (-3.157814 51.4853942, -3.1592348 51.4848822)",1.6109308050035327,0.0003686291358297731,,,,,,
259514072,259514073,0,61794350,False,2,,Ruby Street,residential,30 mph,False,179.664,,"LINESTRING (-3.157814 51.4853942, -3.1555661 51.4862012)",1.5516287686157442,0.00019786307874950534,,,,,,
259514072,259514889,0,704189917,True,,,Clifton Street,unclassified,,False,64.592,,"LINESTRING (-3.157814 51.4853942, -3.1572877 51.4849146)",4.951608797046646,0.006326919614492396,,,,,,
259514073,259514072,0,61794350,False,2,,Ruby Street,residential,30 mph,True,179.664,,"LINESTRING (-3.1555661 51.4862012, -3.157814 51.4853942)",1.551628768615745,0.00019786307874950534,,,,,,
259514103,259514335,0,23942024,False,2,,Meteor Street,residential,20 mph,False,48.491,,"LINESTRING (-3.1620553 51.4820881, -3.162047 51.4821423, -3.1620544 51.4822124, -3.1620835 51.4822794, -3.1621325 51.4823632, -3.1622231 51.4825052)",1.4934009464399793,0.0019081863626641887,,,,,,
259514103,259513921,0,23942024,False,2,,Meteor Street,residential,20 mph,True,37.631,,"LINESTRING (-3.1620553 51.4820881, -3.1620835 51.4820136, -3.1621938 51.4818074, -3.1622185 51.4817656)",1.5158594017853289,0.001362291017157192,,,,,,
259514103,346195258,0,31134207,False,,,Meteor Street,residential,20 mph,True,33.702999999999996,,"LINESTRING (-3.1620553 51.4820881, -3.1619978 51.482079, -3.1618516 51.4818289)",1.2438774283826433,0.00019786307874950534,,,,,,
259514104,259514335,0,23942024,False,2,,Meteor Street,residential,20 mph,True,33.811,,"LINESTRING (-3.1624077 51.4827867, -3.1622231 51.4825052)",1.4609735192129452,0.0014473412065583251,,,,,,
259514104,346194981,0,261921866,False,,,Moira Street,residential,20 mph,True,98.984,,"LINESTRING (-3.1624077 51.4827867, -3.1634171 51.4821564)",1.2490136955170807,0.00019786307874950534,,,,,,
259514104,259514317,0,261921873,False,2,,Meteor Street,residential,20 mph,False,39.963,,"LINESTRING (-3.1624077 51.4827867, -3.1626248 51.4831197)",1.461424438183649,0.0023267022117983097,,,,,,
259514106,259514511,0,23942077,True,1,,Longcross Street,residential,,False,229.129,,"LINESTRING (-3.1634218 51.4841699, -3.1627341 51.4844365, -3.1623815 51.4845741, -3.1621674 51.4846568, -3.1615374 51.4848996, -3.1614971 51.4849261, -3.161106 51.4850767, -3.1606228 51.4852668)",6.247228360572904,0.0005605402676230296,,,,,,
259514106,11933327912,0,1286611393,False,3,,Glossop Road,unclassified,20 mph,True,53.67,,"LINESTRING (-3.1634218 51.4841699, -3.1633308 51.4840816, -3.1632674 51.4840179, -3.1632184 51.4839645, -3.1631381 51.4838524, -3.1630596 51.4837444)",1.6322541448439054,0.04407682992413382,,,,,,
259514106,263225510,0,1286611394,True,1,,Glossop Road,unclassified,20 mph,False,38.745,,"LINESTRING (-3.1634218 51.4841699, -3.1634922 51.4841826, -3.1635466 51.4842312, -3.163585 51.4842654, -3.1637147 51.4843816, -3.1637383 51.4844401)",1.3935625215462466,0.011587344312534855,,,,,,
259514145,259514317,0,261921864,False,2,,Meteor Street,residential,20 mph,True,15.458,,"LINESTRING (-3.1627088 51.4832485, -3.1626248 51.4831197)",1.506420857982889,0.0023493352732503604,,,,,,
259514145,346195128,0,31134191,False,,,Augusta Street,residential,20 mph,True,144.125,,"LINESTRING (-3.1627088 51.4832485, -3.1628073 51.4832061, -3.1641802 51.4823336)",1.2598211090203766,0.00019786307874950534,,,,,,
259514145,11933327912,0,261921864,False,2,,Meteor Street,residential,20 mph,False,60.268,,"LINESTRING (-3.1627088 51.4832485, -3.1627814 51.4833409, -3.1629564 51.4835995, -3.1629661 51.4836139, -3.1630596 51.4837444)",1.6511926034379312,0.003243341200606378,,,,,,
